location,city,local,parameter,value,unit
FR15039,Isère,2020-09-05T02:00:00+02:00,pm10,20.3,µg/m³
FR15039,Isère,2020-09-05T01:00:00+02:00,pm10,27.1,µg/m³
FR15039,Isère,2020-09-05T01:00:00+02:00,no2,50.8,µg/m³
FR15039,Isère,2020-09-05T01:00:00+02:00,pm25,7.3,µg/m³
FR15039,Isère,2020-09-05T00:00:00+02:00,no2,53.9,µg/m³
FR15039,Isère,2020-09-05T00:00:00+02:00,pm10,23.2,µg/m³
FR15039,Isère,2020-09-05T00:00:00+02:00,pm25,11,µg/m³
FR15039,Isère,2020-09-04T23:00:00+02:00,pm25,9.9,µg/m³
FR15039,Isère,2020-09-04T23:00:00+02:00,no2,50.8,µg/m³
FR15039,Isère,2020-09-04T23:00:00+02:00,pm10,24.9,µg/m³
FR15039,Isère,2020-09-04T22:00:00+02:00,pm25,9,µg/m³
FR15039,Isère,2020-09-04T22:00:00+02:00,no2,67.4,µg/m³
FR15039,Isère,2020-09-04T22:00:00+02:00,pm10,21.5,µg/m³
FR15039,Isère,2020-09-04T21:00:00+02:00,pm10,20.1,µg/m³
FR15039,Isère,2020-09-04T21:00:00+02:00,pm25,6.9,µg/m³
FR15039,Isère,2020-09-04T21:00:00+02:00,no2,69.3,µg/m³
FR15039,Isère,2020-09-04T20:00:00+02:00,pm10,17.9,µg/m³
FR15039,Isère,2020-09-04T20:00:00+02:00,pm25,6.3,µg/m³
FR15039,Isère,2020-09-04T20:00:00+02:00,no2,50.4,µg/m³
FR15039,Isère,2020-09-04T19:00:00+02:00,pm25,5.8,µg/m³
FR15039,Isère,2020-09-04T19:00:00+02:00,pm10,26.8,µg/m³
FR15039,Isère,2020-09-04T19:00:00+02:00,no2,50.1,µg/m³
FR15039,Isère,2020-09-04T18:00:00+02:00,pm25,5.8,µg/m³
FR15039,Isère,2020-09-04T18:00:00+02:00,pm10,25.1,µg/m³
FR15039,Isère,2020-09-04T18:00:00+02:00,no2,40.7,µg/m³
FR15039,Isère,2020-09-04T17:00:00+02:00,pm25,6.5,µg/m³
FR15039,Isère,2020-09-04T17:00:00+02:00,pm10,21.7,µg/m³
FR15039,Isère,2020-09-04T17:00:00+02:00,no2,36.1,µg/m³
FR15039,Isère,2020-09-04T16:00:00+02:00,pm10,21.3,µg/m³
FR15039,Isère,2020-09-04T16:00:00+02:00,no2,32.8,µg/m³
FR15039,Isère,2020-09-04T16:00:00+02:00,pm25,8.7,µg/m³
FR15039,Isère,2020-09-04T15:00:00+02:00,pm10,20,µg/m³
FR15039,Isère,2020-09-04T15:00:00+02:00,no2,41,µg/m³
FR15039,Isère,2020-09-04T15:00:00+02:00,pm25,11.3,µg/m³
FR15039,Isère,2020-09-04T14:00:00+02:00,no2,42.3,µg/m³
FR15039,Isère,2020-09-04T14:00:00+02:00,pm10,22.7,µg/m³
FR15039,Isère,2020-09-04T14:00:00+02:00,pm25,8.7,µg/m³
FR15039,Isère,2020-09-04T13:00:00+02:00,pm10,15.5,µg/m³
FR15039,Isère,2020-09-04T13:00:00+02:00,no2,41,µg/m³
FR15039,Isère,2020-09-04T13:00:00+02:00,pm25,7,µg/m³
FR15039,Isère,2020-09-04T12:00:00+02:00,pm25,4.6,µg/m³
FR15039,Isère,2020-09-04T12:00:00+02:00,no2,29.9,µg/m³
FR15039,Isère,2020-09-04T12:00:00+02:00,pm10,21.3,µg/m³
FR15039,Isère,2020-09-04T11:00:00+02:00,no2,22,µg/m³
FR15039,Isère,2020-09-04T11:00:00+02:00,pm25,7,µg/m³
FR15039,Isère,2020-09-04T11:00:00+02:00,pm10,16.6,µg/m³
FR15039,Isère,2020-09-04T10:00:00+02:00,pm10,22,µg/m³
FR15039,Isère,2020-09-04T10:00:00+02:00,pm25,8.3,µg/m³
FR15039,Isère,2020-09-04T10:00:00+02:00,no2,24,µg/m³
FR15039,Isère,2020-09-04T09:00:00+02:00,pm25,7.6,µg/m³
FR15039,Isère,2020-09-04T09:00:00+02:00,pm10,26.2,µg/m³
FR15039,Isère,2020-09-04T09:00:00+02:00,no2,41.8,µg/m³
FR15039,Isère,2020-09-04T08:00:00+02:00,no2,39.6,µg/m³
FR15039,Isère,2020-09-04T08:00:00+02:00,pm25,6.7,µg/m³
FR15039,Isère,2020-09-04T08:00:00+02:00,pm10,20.1,µg/m³
FR15039,Isère,2020-09-04T07:00:00+02:00,no2,33.1,µg/m³
FR15039,Isère,2020-09-04T07:00:00+02:00,pm25,6.8,µg/m³
FR15039,Isère,2020-09-04T07:00:00+02:00,pm10,18,µg/m³
FR15039,Isère,2020-09-04T06:00:00+02:00,no2,34.6,µg/m³
FR15039,Isère,2020-09-04T06:00:00+02:00,pm25,6.5,µg/m³
FR15039,Isère,2020-09-04T06:00:00+02:00,pm10,12.8,µg/m³
FR15039,Isère,2020-09-04T05:00:00+02:00,pm10,12.7,µg/m³
FR15039,Isère,2020-09-04T05:00:00+02:00,pm25,5.6,µg/m³
FR15039,Isère,2020-09-04T05:00:00+02:00,no2,30.3,µg/m³
FR15039,Isère,2020-09-04T04:00:00+02:00,pm25,6.2,µg/m³
FR15039,Isère,2020-09-04T04:00:00+02:00,no2,19.3,µg/m³
FR15039,Isère,2020-09-04T04:00:00+02:00,pm10,11.1,µg/m³
FR15039,Isère,2020-09-04T03:00:00+02:00,pm25,8.7,µg/m³
FR15039,Isère,2020-09-04T03:00:00+02:00,no2,18.8,µg/m³
FR15039,Isère,2020-09-04T03:00:00+02:00,pm10,12.6,µg/m³
FR15039,Isère,2020-09-04T02:00:00+02:00,pm10,31.5,µg/m³
FR15039,Isère,2020-09-04T02:00:00+02:00,no2,20.4,µg/m³
FR15039,Isère,2020-09-04T02:00:00+02:00,pm25,15.1,µg/m³
FR15039,Isère,2020-09-04T01:00:00+02:00,no2,22.1,µg/m³
FR15039,Isère,2020-09-04T01:00:00+02:00,pm25,7.9,µg/m³
FR15039,Isère,2020-09-04T01:00:00+02:00,pm10,16,µg/m³
FR15039,Isère,2020-09-04T00:00:00+02:00,no2,28.4,µg/m³
FR15039,Isère,2020-09-04T00:00:00+02:00,pm25,9.6,µg/m³
FR15039,Isère,2020-09-04T00:00:00+02:00,pm10,19.4,µg/m³
FR15039,Isère,2020-09-03T23:00:00+02:00,pm10,22,µg/m³
FR15039,Isère,2020-09-03T23:00:00+02:00,no2,46.1,µg/m³
FR15039,Isère,2020-09-03T23:00:00+02:00,pm25,8.2,µg/m³
FR15039,Isère,2020-09-03T22:00:00+02:00,pm25,7.3,µg/m³
FR15039,Isère,2020-09-03T22:00:00+02:00,no2,58.5,µg/m³
FR15039,Isère,2020-09-03T22:00:00+02:00,pm10,27.6,µg/m³
FR15039,Isère,2020-09-03T21:00:00+02:00,no2,64.8,µg/m³
FR15039,Isère,2020-09-03T21:00:00+02:00,pm25,6.7,µg/m³
FR15039,Isère,2020-09-03T21:00:00+02:00,pm10,18.8,µg/m³
FR15039,Isère,2020-09-03T20:00:00+02:00,pm25,3.5,µg/m³
FR15039,Isère,2020-09-03T20:00:00+02:00,pm10,18.3,µg/m³
FR15039,Isère,2020-09-03T20:00:00+02:00,no2,54.7,µg/m³
FR15039,Isère,2020-09-03T19:00:00+02:00,pm10,15.8,µg/m³
FR15039,Isère,2020-09-03T19:00:00+02:00,no2,36.7,µg/m³
FR15039,Isère,2020-09-03T19:00:00+02:00,pm25,6,µg/m³
FR15039,Isère,2020-09-03T18:00:00+02:00,pm10,18,µg/m³
FR15039,Isère,2020-09-03T18:00:00+02:00,pm25,9.1,µg/m³
FR15039,Isère,2020-09-03T18:00:00+02:00,no2,29,µg/m³
FR15039,Isère,2020-09-03T17:00:00+02:00,pm10,15.9,µg/m³
FR15039,Isère,2020-09-03T17:00:00+02:00,no2,29,µg/m³
FR15039,Isère,2020-09-03T17:00:00+02:00,pm25,7.6,µg/m³
FR15039,Isère,2020-09-03T16:00:00+02:00,no2,27.8,µg/m³
FR15039,Isère,2020-09-03T16:00:00+02:00,pm25,5,µg/m³
FR15039,Isère,2020-09-03T16:00:00+02:00,pm10,14.3,µg/m³
FR15039,Isère,2020-09-03T15:00:00+02:00,pm25,5.2,µg/m³
FR15039,Isère,2020-09-03T15:00:00+02:00,pm10,15.6,µg/m³
FR15039,Isère,2020-09-03T15:00:00+02:00,no2,31.6,µg/m³
FR15039,Isère,2020-09-03T14:00:00+02:00,pm10,15.7,µg/m³
FR15039,Isère,2020-09-03T14:00:00+02:00,pm25,4.8,µg/m³
FR15039,Isère,2020-09-03T14:00:00+02:00,no2,31.6,µg/m³
FR15039,Isère,2020-09-03T13:00:00+02:00,no2,29.4,µg/m³
FR15039,Isère,2020-09-03T13:00:00+02:00,pm25,5.4,µg/m³
FR15039,Isère,2020-09-03T13:00:00+02:00,pm10,18.1,µg/m³
FR15039,Isère,2020-09-03T12:00:00+02:00,pm25,6.6,µg/m³
FR15039,Isère,2020-09-03T12:00:00+02:00,pm10,21.2,µg/m³
FR15039,Isère,2020-09-03T12:00:00+02:00,no2,32.6,µg/m³
FR15039,Isère,2020-09-03T11:00:00+02:00,no2,27.4,µg/m³
FR15039,Isère,2020-09-03T11:00:00+02:00,pm10,19.6,µg/m³
FR15039,Isère,2020-09-03T11:00:00+02:00,pm25,7.4,µg/m³
FR15039,Isère,2020-09-03T10:00:00+02:00,pm10,20,µg/m³
FR15039,Isère,2020-09-03T10:00:00+02:00,pm25,4.3,µg/m³
FR15039,Isère,2020-09-03T10:00:00+02:00,no2,29.5,µg/m³
FR15039,Isère,2020-09-03T09:00:00+02:00,pm25,3.6,µg/m³
FR15039,Isère,2020-09-03T09:00:00+02:00,pm10,22.8,µg/m³
FR15039,Isère,2020-09-03T09:00:00+02:00,no2,35.1,µg/m³
FR15039,Isère,2020-09-03T08:00:00+02:00,pm10,15.7,µg/m³
FR15039,Isère,2020-09-03T08:00:00+02:00,pm25,4.5,µg/m³
FR15039,Isère,2020-09-03T08:00:00+02:00,no2,35.9,µg/m³
FR15039,Isère,2020-09-03T07:00:00+02:00,pm25,3.9,µg/m³
FR15039,Isère,2020-09-03T07:00:00+02:00,pm10,14.6,µg/m³
FR15039,Isère,2020-09-03T07:00:00+02:00,no2,25.2,µg/m³
FR15039,Isère,2020-09-03T06:00:00+02:00,pm10,15.1,µg/m³
FR15039,Isère,2020-09-03T06:00:00+02:00,pm25,3.8,µg/m³
FR15039,Isère,2020-09-03T06:00:00+02:00,no2,36.5,µg/m³
FR15039,Isère,2020-09-03T05:00:00+02:00,pm25,1.6,µg/m³
FR15039,Isère,2020-09-03T05:00:00+02:00,no2,27.2,µg/m³
FR15039,Isère,2020-09-03T05:00:00+02:00,pm10,8.5,µg/m³
FR15039,Isère,2020-09-03T04:00:00+02:00,no2,17.8,µg/m³
FR15039,Isère,2020-09-03T04:00:00+02:00,pm25,2.7,µg/m³
FR15039,Isère,2020-09-03T04:00:00+02:00,pm10,8.7,µg/m³
FR15039,Isère,2020-09-03T03:00:00+02:00,no2,14.9,µg/m³
FR15039,Isère,2020-09-03T03:00:00+02:00,pm25,3.6,µg/m³
FR15039,Isère,2020-09-03T03:00:00+02:00,pm10,10.1,µg/m³
FR15039,Isère,2020-09-03T02:00:00+02:00,pm25,2.1,µg/m³
FR15039,Isère,2020-09-03T02:00:00+02:00,pm10,10.6,µg/m³
FR15039,Isère,2020-09-03T02:00:00+02:00,no2,24.8,µg/m³
FR15039,Isère,2020-09-03T01:00:00+02:00,no2,25.3,µg/m³
FR15039,Isère,2020-09-03T01:00:00+02:00,pm25,2,µg/m³
FR15039,Isère,2020-09-03T01:00:00+02:00,pm10,10.6,µg/m³
FR15039,Isère,2020-09-03T00:00:00+02:00,no2,14.5,µg/m³
FR15039,Isère,2020-09-03T00:00:00+02:00,pm25,2.7,µg/m³
FR15039,Isère,2020-09-03T00:00:00+02:00,pm10,14.2,µg/m³
FR15039,Isère,2020-09-02T23:00:00+02:00,no2,18.6,µg/m³
FR15039,Isère,2020-09-02T23:00:00+02:00,pm10,12.1,µg/m³
FR15039,Isère,2020-09-02T23:00:00+02:00,pm25,2.5,µg/m³
FR15039,Isère,2020-09-02T22:00:00+02:00,pm25,3.2,µg/m³
FR15039,Isère,2020-09-02T22:00:00+02:00,no2,12.1,µg/m³
FR15039,Isère,2020-09-02T22:00:00+02:00,pm10,16.9,µg/m³
FR15039,Isère,2020-09-02T21:00:00+02:00,no2,22.4,µg/m³
FR15039,Isère,2020-09-02T21:00:00+02:00,pm25,2,µg/m³
FR15039,Isère,2020-09-02T21:00:00+02:00,pm10,11.1,µg/m³
FR15039,Isère,2020-09-02T20:00:00+02:00,pm10,12.8,µg/m³
FR15039,Isère,2020-09-02T20:00:00+02:00,no2,23.3,µg/m³
FR15039,Isère,2020-09-02T20:00:00+02:00,pm25,1.3,µg/m³
FR15039,Isère,2020-09-02T19:00:00+02:00,pm25,2.3,µg/m³
FR15039,Isère,2020-09-02T19:00:00+02:00,no2,19.6,µg/m³
FR15039,Isère,2020-09-02T19:00:00+02:00,pm10,10.6,µg/m³
FR15039,Isère,2020-09-02T18:00:00+02:00,no2,17.6,µg/m³
FR15039,Isère,2020-09-02T18:00:00+02:00,pm25,2.1,µg/m³
FR15039,Isère,2020-09-02T18:00:00+02:00,pm10,14,µg/m³
FR15039,Isère,2020-09-02T17:00:00+02:00,no2,19.3,µg/m³
FR15039,Isère,2020-09-02T17:00:00+02:00,pm10,16.1,µg/m³
FR15039,Isère,2020-09-02T17:00:00+02:00,pm25,3.4,µg/m³
FR15039,Isère,2020-09-02T16:00:00+02:00,no2,16.8,µg/m³
FR15039,Isère,2020-09-02T16:00:00+02:00,pm10,20.5,µg/m³
FR15039,Isère,2020-09-02T16:00:00+02:00,pm25,6.9,µg/m³
FR15039,Isère,2020-09-02T15:00:00+02:00,pm10,12,µg/m³
FR15039,Isère,2020-09-02T15:00:00+02:00,no2,23.3,µg/m³
FR15039,Isère,2020-09-02T15:00:00+02:00,pm25,6.1,µg/m³
FR15039,Isère,2020-09-02T14:00:00+02:00,no2,29.6,µg/m³
FR15039,Isère,2020-09-02T14:00:00+02:00,pm10,16.1,µg/m³
FR15039,Isère,2020-09-02T14:00:00+02:00,pm25,4.3,µg/m³
FR15039,Isère,2020-09-02T13:00:00+02:00,pm25,4.6,µg/m³
FR15039,Isère,2020-09-02T13:00:00+02:00,no2,26.7,µg/m³
FR15039,Isère,2020-09-02T13:00:00+02:00,pm10,21.1,µg/m³
FR15039,Isère,2020-09-02T12:00:00+02:00,pm10,18.7,µg/m³
FR15039,Isère,2020-09-02T12:00:00+02:00,no2,26.2,µg/m³
FR15039,Isère,2020-09-02T12:00:00+02:00,pm25,3,µg/m³
FR15039,Isère,2020-09-02T11:00:00+02:00,pm25,3.1,µg/m³
FR15039,Isère,2020-09-02T11:00:00+02:00,pm10,19.7,µg/m³
FR15039,Isère,2020-09-02T11:00:00+02:00,no2,34,µg/m³
FR15039,Isère,2020-09-02T10:00:00+02:00,pm10,18.7,µg/m³
FR15039,Isère,2020-09-02T10:00:00+02:00,pm25,5.1,µg/m³
FR15039,Isère,2020-09-02T10:00:00+02:00,no2,33,µg/m³
FR15039,Isère,2020-09-02T09:00:00+02:00,pm25,6.1,µg/m³
FR15039,Isère,2020-09-02T09:00:00+02:00,pm10,32.2,µg/m³
FR15039,Isère,2020-09-02T09:00:00+02:00,no2,31.6,µg/m³
FR15039,Isère,2020-09-02T08:00:00+02:00,no2,53.2,µg/m³
FR15039,Isère,2020-09-02T08:00:00+02:00,pm10,14.8,µg/m³
FR15039,Isère,2020-09-02T08:00:00+02:00,pm25,5.6,µg/m³
FR15039,Isère,2020-09-02T07:00:00+02:00,pm10,11.9,µg/m³
FR15039,Isère,2020-09-02T07:00:00+02:00,no2,47.6,µg/m³
FR15039,Isère,2020-09-02T07:00:00+02:00,pm25,2.5,µg/m³
FR15039,Isère,2020-09-02T06:00:00+02:00,pm10,8.7,µg/m³
FR15039,Isère,2020-09-02T06:00:00+02:00,pm25,3,µg/m³
FR15039,Isère,2020-09-02T06:00:00+02:00,no2,33,µg/m³
FR15039,Isère,2020-09-02T05:00:00+02:00,no2,20,µg/m³
FR15039,Isère,2020-09-02T05:00:00+02:00,pm25,3.9,µg/m³
FR15039,Isère,2020-09-02T05:00:00+02:00,pm10,15.5,µg/m³
FR15039,Isère,2020-09-02T04:00:00+02:00,pm25,2.5,µg/m³
FR15039,Isère,2020-09-02T04:00:00+02:00,no2,22.5,µg/m³
FR15039,Isère,2020-09-02T04:00:00+02:00,pm10,7.7,µg/m³
FR15039,Isère,2020-09-02T03:00:00+02:00,no2,20.3,µg/m³
FR15039,Isère,2020-09-02T03:00:00+02:00,pm25,2.2,µg/m³
FR15039,Isère,2020-09-02T03:00:00+02:00,pm10,9,µg/m³
FR15039,Isère,2020-09-02T02:00:00+02:00,no2,26.4,µg/m³
FR15039,Isère,2020-09-02T02:00:00+02:00,pm25,3.2,µg/m³
FR15039,Isère,2020-09-02T02:00:00+02:00,pm10,10.1,µg/m³
FR15039,Isère,2020-09-02T01:00:00+02:00,no2,14.2,µg/m³
FR15039,Isère,2020-09-02T01:00:00+02:00,pm25,2.6,µg/m³
FR15039,Isère,2020-09-02T01:00:00+02:00,pm10,11.1,µg/m³
FR15039,Isère,2020-09-02T00:00:00+02:00,pm10,11.3,µg/m³
FR15039,Isère,2020-09-02T00:00:00+02:00,no2,7.1,µg/m³
FR15039,Isère,2020-09-02T00:00:00+02:00,pm25,1.1,µg/m³
FR15039,Isère,2020-09-01T23:00:00+02:00,pm25,2.2,µg/m³
FR15039,Isère,2020-09-01T23:00:00+02:00,pm10,9.6,µg/m³
FR15039,Isère,2020-09-01T23:00:00+02:00,no2,8.5,µg/m³
FR15039,Isère,2020-09-01T22:00:00+02:00,pm10,13.1,µg/m³
FR15039,Isère,2020-09-01T22:00:00+02:00,pm25,1.8,µg/m³
FR15039,Isère,2020-09-01T22:00:00+02:00,no2,11.7,µg/m³
FR15039,Isère,2020-09-01T21:00:00+02:00,pm25,1.9,µg/m³
FR15039,Isère,2020-09-01T21:00:00+02:00,pm10,8.7,µg/m³
FR15039,Isère,2020-09-01T21:00:00+02:00,no2,8.7,µg/m³
FR15039,Isère,2020-09-01T20:00:00+02:00,pm25,3,µg/m³
FR15039,Isère,2020-09-01T20:00:00+02:00,pm10,11.8,µg/m³
FR15039,Isère,2020-09-01T20:00:00+02:00,no2,14.4,µg/m³
FR15039,Isère,2020-09-01T19:00:00+02:00,pm25,3,µg/m³
FR15039,Isère,2020-09-01T19:00:00+02:00,no2,17.3,µg/m³
FR15039,Isère,2020-09-01T19:00:00+02:00,pm10,6.8,µg/m³
FR15039,Isère,2020-09-01T18:00:00+02:00,pm10,10.7,µg/m³
FR15039,Isère,2020-09-01T18:00:00+02:00,pm25,0.3,µg/m³
FR15039,Isère,2020-09-01T18:00:00+02:00,no2,17,µg/m³
FR15039,Isère,2020-09-01T17:00:00+02:00,no2,20.3,µg/m³
FR15039,Isère,2020-09-01T17:00:00+02:00,pm10,13.4,µg/m³
FR15039,Isère,2020-09-01T17:00:00+02:00,pm25,0.1,µg/m³
FR15039,Isère,2020-09-01T16:00:00+02:00,pm25,0.3,µg/m³
FR15039,Isère,2020-09-01T16:00:00+02:00,pm10,15.4,µg/m³
FR15039,Isère,2020-09-01T16:00:00+02:00,no2,13.9,µg/m³
FR15039,Isère,2020-09-01T15:00:00+02:00,pm25,0,µg/m³
FR15039,Isère,2020-09-01T15:00:00+02:00,pm10,11.2,µg/m³
FR15039,Isère,2020-09-01T15:00:00+02:00,no2,19.3,µg/m³
FR15039,Isère,2020-09-01T14:00:00+02:00,no2,13,µg/m³
FR15039,Isère,2020-09-01T14:00:00+02:00,pm25,3,µg/m³
FR15039,Isère,2020-09-01T14:00:00+02:00,pm10,14.8,µg/m³
FR15039,Isère,2020-09-01T13:00:00+02:00,pm10,16.7,µg/m³
FR15039,Isère,2020-09-01T13:00:00+02:00,pm25,5.4,µg/m³
FR15039,Isère,2020-09-01T13:00:00+02:00,no2,28,µg/m³
FR15039,Isère,2020-09-01T12:00:00+02:00,pm25,7.6,µg/m³
FR15039,Isère,2020-09-01T12:00:00+02:00,pm10,17.7,µg/m³
FR15039,Isère,2020-09-01T12:00:00+02:00,no2,33.2,µg/m³
FR15039,Isère,2020-09-01T11:00:00+02:00,no2,40.5,µg/m³
FR15039,Isère,2020-09-01T11:00:00+02:00,pm25,8,µg/m³
FR15039,Isère,2020-09-01T11:00:00+02:00,pm10,28.3,µg/m³
FR15039,Isère,2020-09-01T10:00:00+02:00,no2,51.4,µg/m³
FR15039,Isère,2020-09-01T10:00:00+02:00,pm10,21.7,µg/m³
FR15039,Isère,2020-09-01T10:00:00+02:00,pm25,2.5,µg/m³
FR15039,Isère,2020-09-01T09:00:00+02:00,no2,47.1,µg/m³
FR15039,Isère,2020-09-01T09:00:00+02:00,pm25,1.7,µg/m³
FR15039,Isère,2020-09-01T09:00:00+02:00,pm10,19.2,µg/m³
FR15039,Isère,2020-09-01T08:00:00+02:00,pm10,13.2,µg/m³
FR15039,Isère,2020-09-01T08:00:00+02:00,no2,42.3,µg/m³
FR15039,Isère,2020-09-01T08:00:00+02:00,pm25,1,µg/m³
FR15039,Isère,2020-09-01T07:00:00+02:00,pm10,11.9,µg/m³
FR15039,Isère,2020-09-01T07:00:00+02:00,no2,37.8,µg/m³
FR15039,Isère,2020-09-01T07:00:00+02:00,pm25,1.5,µg/m³
FR15039,Isère,2020-09-01T06:00:00+02:00,no2,30.3,µg/m³
FR15039,Isère,2020-09-01T06:00:00+02:00,pm10,11.1,µg/m³
FR15039,Isère,2020-09-01T06:00:00+02:00,pm25,2.6,µg/m³
FR15039,Isère,2020-09-01T05:00:00+02:00,no2,14,µg/m³
FR15039,Isère,2020-09-01T05:00:00+02:00,pm25,1.4,µg/m³
FR15039,Isère,2020-09-01T05:00:00+02:00,pm10,6.9,µg/m³
FR15039,Isère,2020-09-01T04:00:00+02:00,no2,6.8,µg/m³
FR15039,Isère,2020-09-01T04:00:00+02:00,pm25,0.3,µg/m³
FR15039,Isère,2020-09-01T04:00:00+02:00,pm10,7.8,µg/m³
FR15039,Isère,2020-09-01T03:00:00+02:00,pm10,8,µg/m³
FR15039,Isère,2020-09-01T03:00:00+02:00,pm25,-0.2,µg/m³
FR15039,Isère,2020-09-01T03:00:00+02:00,no2,8.6,µg/m³
FR15039,Isère,2020-09-01T02:00:00+02:00,pm10,7.1,µg/m³
FR15039,Isère,2020-09-01T02:00:00+02:00,pm25,1.9,µg/m³
FR15039,Isère,2020-09-01T02:00:00+02:00,no2,6,µg/m³
FR15039,Isère,2020-09-01T01:00:00+02:00,no2,6.7,µg/m³
FR15039,Isère,2020-09-01T01:00:00+02:00,pm25,1.5,µg/m³
FR15039,Isère,2020-09-01T01:00:00+02:00,pm10,7.8,µg/m³
FR15039,Isère,2020-09-01T00:00:00+02:00,pm10,8.4,µg/m³
FR15039,Isère,2020-09-01T00:00:00+02:00,pm25,0.6,µg/m³
FR15039,Isère,2020-09-01T00:00:00+02:00,no2,10.6,µg/m³
FR15039,Isère,2020-08-31T23:00:00+02:00,pm25,-0.4,µg/m³
FR15039,Isère,2020-08-31T23:00:00+02:00,pm10,10.3,µg/m³
FR15039,Isère,2020-08-31T23:00:00+02:00,no2,10.6,µg/m³
FR15039,Isère,2020-08-31T22:00:00+02:00,pm10,10.2,µg/m³
FR15039,Isère,2020-08-31T22:00:00+02:00,no2,8,µg/m³
FR15039,Isère,2020-08-31T22:00:00+02:00,pm25,2.4,µg/m³
FR15039,Isère,2020-08-31T21:00:00+02:00,pm10,8,µg/m³
FR15039,Isère,2020-08-31T21:00:00+02:00,no2,9.1,µg/m³
FR15039,Isère,2020-08-31T21:00:00+02:00,pm25,5.1,µg/m³
FR15039,Isère,2020-08-31T20:00:00+02:00,pm10,12.1,µg/m³
FR15039,Isère,2020-08-31T20:00:00+02:00,pm25,5.1,µg/m³
FR15039,Isère,2020-08-31T20:00:00+02:00,no2,25.3,µg/m³
FR15039,Isère,2020-08-31T19:00:00+02:00,no2,21.8,µg/m³
FR15039,Isère,2020-08-31T19:00:00+02:00,pm25,4.3,µg/m³
FR15039,Isère,2020-08-31T19:00:00+02:00,pm10,12.3,µg/m³
FR15039,Isère,2020-08-31T18:00:00+02:00,pm25,2.2,µg/m³
FR15039,Isère,2020-08-31T18:00:00+02:00,no2,16,µg/m³
FR15039,Isère,2020-08-31T18:00:00+02:00,pm10,15,µg/m³
FR15039,Isère,2020-08-31T17:00:00+02:00,no2,17.4,µg/m³
FR15039,Isère,2020-08-31T17:00:00+02:00,pm10,12.4,µg/m³
FR15039,Isère,2020-08-31T17:00:00+02:00,pm25,1,µg/m³
FR15039,Isère,2020-08-31T16:00:00+02:00,no2,19,µg/m³
FR15039,Isère,2020-08-31T16:00:00+02:00,pm10,11,µg/m³
FR15039,Isère,2020-08-31T16:00:00+02:00,pm25,0.7,µg/m³
FR15039,Isère,2020-08-31T15:00:00+02:00,no2,15.2,µg/m³
FR15039,Isère,2020-08-31T15:00:00+02:00,pm25,1.5,µg/m³
FR15039,Isère,2020-08-31T15:00:00+02:00,pm10,9.6,µg/m³
FR15039,Isère,2020-08-31T14:00:00+02:00,pm25,2.3,µg/m³
FR15039,Isère,2020-08-31T14:00:00+02:00,pm10,11.7,µg/m³
FR15039,Isère,2020-08-31T14:00:00+02:00,no2,10,µg/m³
FR15039,Isère,2020-08-31T13:00:00+02:00,no2,15.1,µg/m³
FR15039,Isère,2020-08-31T13:00:00+02:00,pm10,11.8,µg/m³
FR15039,Isère,2020-08-31T13:00:00+02:00,pm25,2,µg/m³
FR15039,Isère,2020-08-31T12:00:00+02:00,pm25,3.3,µg/m³
FR15039,Isère,2020-08-31T12:00:00+02:00,no2,22.2,µg/m³
FR15039,Isère,2020-08-31T12:00:00+02:00,pm10,16.5,µg/m³
FR15039,Isère,2020-08-31T11:00:00+02:00,pm10,20.7,µg/m³
FR15039,Isère,2020-08-31T11:00:00+02:00,pm25,2.9,µg/m³
FR15039,Isère,2020-08-31T11:00:00+02:00,no2,28,µg/m³
FR15039,Isère,2020-08-31T10:00:00+02:00,pm25,3.3,µg/m³
FR15039,Isère,2020-08-31T10:00:00+02:00,pm10,19.6,µg/m³
FR15039,Isère,2020-08-31T10:00:00+02:00,no2,34.2,µg/m³
FR15039,Isère,2020-08-31T09:00:00+02:00,pm25,2.5,µg/m³
FR15039,Isère,2020-08-31T09:00:00+02:00,no2,46.2,µg/m³
FR15039,Isère,2020-08-31T09:00:00+02:00,pm10,19.6,µg/m³
FR15039,Isère,2020-08-31T08:00:00+02:00,pm10,11.9,µg/m³
FR15039,Isère,2020-08-31T08:00:00+02:00,no2,44.8,µg/m³
FR15039,Isère,2020-08-31T08:00:00+02:00,pm25,0.8,µg/m³
FR15039,Isère,2020-08-31T07:00:00+02:00,pm25,2,µg/m³
FR15039,Isère,2020-08-31T07:00:00+02:00,no2,29.3,µg/m³
FR15039,Isère,2020-08-31T07:00:00+02:00,pm10,11.7,µg/m³
FR15039,Isère,2020-08-31T06:00:00+02:00,pm25,1.3,µg/m³
FR15039,Isère,2020-08-31T06:00:00+02:00,pm10,13.2,µg/m³
FR15039,Isère,2020-08-31T06:00:00+02:00,no2,18.5,µg/m³
FR15039,Isère,2020-08-31T05:00:00+02:00,pm10,8.6,µg/m³
FR15039,Isère,2020-08-31T05:00:00+02:00,pm25,0.5,µg/m³
FR15039,Isère,2020-08-31T05:00:00+02:00,no2,15.8,µg/m³
FR15039,Isère,2020-08-31T04:00:00+02:00,no2,15,µg/m³
FR15039,Isère,2020-08-31T04:00:00+02:00,pm10,11.8,µg/m³
FR15039,Isère,2020-08-31T04:00:00+02:00,pm25,2,µg/m³
